"SampleID","Longitude","Latitude","Project_na","Region","Type","Source","Date","Station","Microcystis","Chlorophyll","Secchi","Temperature","SalSurf","TurbidityNTU","TowType","Year","Month","BottomDepth","Tide","Datetime","DO","TurbidityFNU","SizeClass","Lifestage","Volume","CPUE","Taxon"
"DOP 20-48-CSS-01 2020-06-22 ICF2247",-121.672871,38.258215,"Liberty","Cache Slough","Inside","DOP",2020-06-22 07:00:00,"20-48-CSS-01","2",NA,128,21.7,0.068720481102568,0,"Surface",2020,NA,1.85928,NA,2020-06-22 08:33:00,8.52,NA,"Meso","Undifferentiated",10.38332053,0,"Cladocera"
"DOP 20-48-CSS-02 2020-06-22 ICF2249",-121.683095,38.24161,"Liberty","Cache Slough","Inside","DOP",2020-06-22 07:00:00,"20-48-CSS-02","2",NA,230,22.2,0.0648897863171049,0,"Surface",2020,NA,4.81584,NA,2020-06-22 09:46:00,7.64,NA,"Meso","Adult",7.099222889,60.368780542,"Cladocera"
"DOP 20-48-CSS-02 2020-06-22 ICF2249",-121.683095,38.24161,"Liberty","Cache Slough","Inside","DOP",2020-06-22 07:00:00,"20-48-CSS-02","2",NA,230,22.2,0.0648897863171049,0,"Surface",2020,NA,4.81584,NA,2020-06-22 09:46:00,7.64,NA,"Meso","Undifferentiated",7.099222889,7.546097567,"Cladocera"
"DOP 20-48-CSS-02 2020-06-22 ICF2252",-121.685696,38.240741,NA,"Cache Slough","Outside","DOP",2020-06-22 07:00:00,"20-48-CSS-02",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,10.94232,NA,2020-06-22 10:10:00,NA,NA,"Meso","Adult",9.178588566,85.797505183,"Cladocera"
"DOP 20-48-CSS-02 2020-06-22 ICF2252",-121.685696,38.240741,NA,"Cache Slough","Outside","DOP",2020-06-22 07:00:00,"20-48-CSS-02",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,10.94232,NA,2020-06-22 10:10:00,NA,NA,"Meso","Undifferentiated",9.178588566,0,"Cladocera"
"DOP 20-48-CSS-02 2020-06-22 ICF2253",-121.683515,38.244167,"Liberty","Cache Slough","Inside","DOP",2020-06-22 07:00:00,"20-48-CSS-02","2",NA,112,21.8,0.0668050598616411,0.69,"Surface",2020,NA,2.80416,NA,2020-06-22 10:30:00,8.1,NA,"Meso","Adult",8.3934444,35.742179932,"Cladocera"
"DOP 20-48-CSS-02 2020-06-22 ICF2253",-121.683515,38.244167,"Liberty","Cache Slough","Inside","DOP",2020-06-22 07:00:00,"20-48-CSS-02","2",NA,112,21.8,0.0668050598616411,0.69,"Surface",2020,NA,2.80416,NA,2020-06-22 10:30:00,8.1,NA,"Meso","Undifferentiated",8.3934444,5.957029989,"Cladocera"
"DOP 20-48-CSS-03 2020-06-22 ICF2250",-121.694204,38.27128,NA,"Cache Slough","Outside","DOP",2020-06-22 07:00:00,"20-48-CSS-03","1",NA,178,21.9,0.0711150393745217,NA,"Surface",2020,NA,4.60248,NA,2020-06-22 10:54:00,8.25,NA,"Meso","Adult",8.590996803,30.962646838,"Cladocera"
"DOP 20-48-CSS-03 2020-06-22 ICF2250",-121.694204,38.27128,NA,"Cache Slough","Outside","DOP",2020-06-22 07:00:00,"20-48-CSS-03","1",NA,178,21.9,0.0711150393745217,NA,"Surface",2020,NA,4.60248,NA,2020-06-22 10:54:00,8.25,NA,"Meso","Undifferentiated",8.590996803,0,"Cladocera"
"DOP 20-48-CSS-03 2020-06-22 ICF2255",-121.691076,38.263521,NA,"Cache Slough","Outside","DOP",2020-06-22 07:00:00,"20-48-CSS-03",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,7.25424,NA,2020-06-22 11:20:00,NA,NA,"Meso","Adult",8.748869877,64.008267111,"Cladocera"
"DOP 20-48-CSS-03 2020-06-22 ICF2255",-121.691076,38.263521,NA,"Cache Slough","Outside","DOP",2020-06-22 07:00:00,"20-48-CSS-03",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,7.25424,NA,2020-06-22 11:20:00,NA,NA,"Meso","Undifferentiated",8.748869877,4.000516694,"Cladocera"
"DOP 20-48-HBB-01 2020-06-22 ICF2243",-121.952126,38.050429,NA,"Confluence","Outside","DOP",2020-06-22 07:00:00,"20-48-HBB-01","3",NA,32,21.4,5.42967146263666,23.3,"Surface",2020,NA,3.44424,NA,2020-06-22 10:02:00,8.08,NA,"Meso","Adult",7.79994295,0,"Cladocera"
"DOP 20-48-HBB-01 2020-06-22 ICF2243",-121.952126,38.050429,NA,"Confluence","Outside","DOP",2020-06-22 07:00:00,"20-48-HBB-01","3",NA,32,21.4,5.42967146263666,23.3,"Surface",2020,NA,3.44424,NA,2020-06-22 10:02:00,8.08,NA,"Meso","Undifferentiated",7.79994295,0.769236395,"Cladocera"
"DOP 20-48-HBB-01 2020-06-22 ICF2244",-121.952442,38.051188,NA,"Confluence","Outside","DOP",2020-06-22 07:00:00,"20-48-HBB-01","3",NA,50,21.4,4.6433154626988,15.77,"Surface",2020,NA,5.60832,NA,2020-06-22 10:19:00,8.13,NA,"Meso","Adult",9.264701151,2.158731262,"Cladocera"
"DOP 20-48-HBB-01 2020-06-22 ICF2244",-121.952442,38.051188,NA,"Confluence","Outside","DOP",2020-06-22 07:00:00,"20-48-HBB-01","3",NA,50,21.4,4.6433154626988,15.77,"Surface",2020,NA,5.60832,NA,2020-06-22 10:19:00,8.13,NA,"Meso","Undifferentiated",9.264701151,0,"Cladocera"
"DOP 20-48-HBB-01 2020-06-22 ICF2254",-121.953146,38.051452,NA,"Confluence","Outside","DOP",2020-06-22 07:00:00,"20-48-HBB-01",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,6.76656,NA,2020-06-22 10:35:00,NA,NA,"Meso","Adult",9.966265454,2.006769746,"Cladocera"
"DOP 20-48-HBB-01 2020-06-22 ICF2254",-121.953146,38.051452,NA,"Confluence","Outside","DOP",2020-06-22 07:00:00,"20-48-HBB-01",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,6.76656,NA,2020-06-22 10:35:00,NA,NA,"Meso","Undifferentiated",9.966265454,0,"Cladocera"
"DOP 20-48-LSC-01 2020-06-24 ICF2270",-121.638933,38.35575,NA,"Cache Slough","Outside","DOP",2020-06-24 07:00:00,"20-48-LSC-01","1",NA,55,22.8,0.146759866533279,12.78,"Surface",2020,NA,1.92024,NA,2020-06-24 09:49:00,8.09,NA,"Meso","Adult",12.17986546,97.030479208,"Cladocera"
"DOP 20-48-LSC-01 2020-06-24 ICF2270",-121.638933,38.35575,NA,"Cache Slough","Outside","DOP",2020-06-24 07:00:00,"20-48-LSC-01","1",NA,55,22.8,0.146759866533279,12.78,"Surface",2020,NA,1.92024,NA,2020-06-24 09:49:00,8.09,NA,"Meso","Undifferentiated",12.17986546,0,"Cladocera"
"DOP 20-48-LSC-01 2020-06-24 ICF2275",-121.638893,38.35455,NA,"Cache Slough","Outside","DOP",2020-06-24 07:00:00,"20-48-LSC-01",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,11.30808,NA,2020-06-24 09:29:00,NA,NA,"Meso","Adult",8.647560953,69.38372603,"Cladocera"
"DOP 20-48-LSC-01 2020-06-24 ICF2275",-121.638893,38.35455,NA,"Cache Slough","Outside","DOP",2020-06-24 07:00:00,"20-48-LSC-01",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,11.30808,NA,2020-06-24 09:29:00,NA,NA,"Meso","Undifferentiated",8.647560953,0,"Cladocera"
"DOP 20-48-LSC-01 2020-06-24 ICF2278",-121.638811,38.354731,NA,"Cache Slough","Outside","DOP",2020-06-24 07:00:00,"20-48-LSC-01","2",NA,48,22.8,0.145303608405723,11.69,"Surface",2020,NA,11.2776,NA,2020-06-24 09:15:00,8.11,NA,"Meso","Adult",9.333084676,28.92934216,"Cladocera"
"DOP 20-48-LSC-01 2020-06-24 ICF2278",-121.638811,38.354731,NA,"Cache Slough","Outside","DOP",2020-06-24 07:00:00,"20-48-LSC-01","2",NA,48,22.8,0.145303608405723,11.69,"Surface",2020,NA,11.2776,NA,2020-06-24 09:15:00,8.11,NA,"Meso","Undifferentiated",9.333084676,0,"Cladocera"
"DOP 20-48-LSC-02 2020-06-24 ICF2273",-121.649901,38.322519,NA,"Cache Slough","Outside","DOP",2020-06-24 07:00:00,"20-48-LSC-02","2",NA,98,22.7,0.0946137688465689,3.33,"Surface",2020,NA,11.43,NA,2020-06-24 08:37:00,8.17,NA,"Meso","Adult",9.671625332,7.237666638,"Cladocera"
"DOP 20-48-LSC-02 2020-06-24 ICF2273",-121.649901,38.322519,NA,"Cache Slough","Outside","DOP",2020-06-24 07:00:00,"20-48-LSC-02","2",NA,98,22.7,0.0946137688465689,3.33,"Surface",2020,NA,11.43,NA,2020-06-24 08:37:00,8.17,NA,"Meso","Undifferentiated",9.671625332,7.237666638,"Cladocera"
"DOP 20-48-LSC-02 2020-06-24 ICF2274",-121.649405,38.321911,NA,"Cache Slough","Outside","DOP",2020-06-24 07:00:00,"20-48-LSC-02","2",NA,112,22.6,0.0888520368837082,2.54,"Surface",2020,NA,1.88976,NA,2020-06-24 08:15:00,8.13,NA,"Meso","Adult",10.25584013,24.766376694,"Cladocera"
"DOP 20-48-LSC-02 2020-06-24 ICF2274",-121.649405,38.321911,NA,"Cache Slough","Outside","DOP",2020-06-24 07:00:00,"20-48-LSC-02","2",NA,112,22.6,0.0888520368837082,2.54,"Surface",2020,NA,1.88976,NA,2020-06-24 08:15:00,8.13,NA,"Meso","Undifferentiated",10.25584013,0,"Cladocera"
"DOP 20-48-LSC-02 2020-06-24 ICF2277",-121.649875,38.323538,NA,"Cache Slough","Outside","DOP",2020-06-24 07:00:00,"20-48-LSC-02",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,11.76528,NA,2020-06-24 08:51:00,NA,NA,"Meso","Adult",8.477868504,23.59083535,"Cladocera"
"DOP 20-48-LSC-02 2020-06-24 ICF2277",-121.649875,38.323538,NA,"Cache Slough","Outside","DOP",2020-06-24 07:00:00,"20-48-LSC-02",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,11.76528,NA,2020-06-24 08:51:00,NA,NA,"Meso","Undifferentiated",8.477868504,0,"Cladocera"
"DOP 20-49-CFF-01 2020-07-01 ICF2310",-121.846242,38.070761,NA,"Confluence","Outside","DOP",2020-07-01 07:00:00,"20-49-CFF-01","4",NA,50,22.5,0.808116133954723,2.83,"Surface",2020,NA,4.2672,NA,2020-07-01 10:54:00,7.7,NA,"Meso","Adult",8.094583073,7.624146316,"Cladocera"
"DOP 20-49-CFF-01 2020-07-01 ICF2310",-121.846242,38.070761,NA,"Confluence","Outside","DOP",2020-07-01 07:00:00,"20-49-CFF-01","4",NA,50,22.5,0.808116133954723,2.83,"Surface",2020,NA,4.2672,NA,2020-07-01 10:54:00,7.7,NA,"Meso","Undifferentiated",8.094583073,0,"Cladocera"
"DOP 20-49-CSS-01 2020-06-29 ICF2286",-121.651746,38.329694,NA,"Cache Slough","Outside","DOP",2020-06-29 07:00:00,"20-49-CSS-01","1",NA,55,20.9,0.0783014152093849,8.44,"Surface",2020,NA,4.75488,NA,2020-06-29 12:17:00,7.42,NA,"Meso","Adult",9.331396193,82.945786888,"Cladocera"
"DOP 20-49-CSS-01 2020-06-29 ICF2286",-121.651746,38.329694,NA,"Cache Slough","Outside","DOP",2020-06-29 07:00:00,"20-49-CSS-01","1",NA,55,20.9,0.0783014152093849,8.44,"Surface",2020,NA,4.75488,NA,2020-06-29 12:17:00,7.42,NA,"Meso","Undifferentiated",9.331396193,9.001868344,"Cladocera"
"DOP 20-49-CSS-03 2020-06-29 ICF2282",-121.695281,38.275812,NA,"Cache Slough","Outside","DOP",2020-06-29 07:00:00,"20-49-CSS-03","2",NA,70,21.6,0.0691993652650217,1.6,"Surface",2020,NA,6.2484,NA,2020-06-29 10:33:00,7.72,NA,"Meso","Adult",10.4466386,118.060304373,"Cladocera"
"DOP 20-49-CSS-03 2020-06-29 ICF2282",-121.695281,38.275812,NA,"Cache Slough","Outside","DOP",2020-06-29 07:00:00,"20-49-CSS-03","2",NA,70,21.6,0.0691993652650217,1.6,"Surface",2020,NA,6.2484,NA,2020-06-29 10:33:00,7.72,NA,"Meso","Undifferentiated",10.4466386,4.786228556,"Cladocera"
"DOP 20-49-CSS-03 2020-06-29 ICF2287",-121.694762,38.278864,NA,"Cache Slough","Outside","DOP",2020-06-29 07:00:00,"20-49-CSS-03",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,7.37616,NA,2020-06-29 10:54:00,NA,NA,"Meso","Adult",10.33013334,171.135946064,"Cladocera"
"DOP 20-49-CSS-03 2020-06-29 ICF2287",-121.694762,38.278864,NA,"Cache Slough","Outside","DOP",2020-06-29 07:00:00,"20-49-CSS-03",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,7.37616,NA,2020-06-29 10:54:00,NA,NA,"Meso","Undifferentiated",10.33013334,6.914583681,"Cladocera"
"DOP 20-49-GBB-01 2020-06-29 ICF2281",-122.053902,38.100115,NA,"Grizzly Bay","Outside","DOP",2020-06-29 07:00:00,"20-49-GBB-01","2",NA,60,21.3,9.92206164566921,75.5,"Surface",2020,NA,6.97992,NA,2020-06-29 12:15:00,8.13,NA,"Meso","Adult",7.701166749,0,"Cladocera"
"DOP 20-49-GBB-01 2020-06-29 ICF2281",-122.053902,38.100115,NA,"Grizzly Bay","Outside","DOP",2020-06-29 07:00:00,"20-49-GBB-01","2",NA,60,21.3,9.92206164566921,75.5,"Surface",2020,NA,6.97992,NA,2020-06-29 12:15:00,8.13,NA,"Meso","Undifferentiated",7.701166749,0,"Cladocera"
"DOP 20-49-GBB-01 2020-06-29 ICF2288",-122.053811,38.102981,NA,"Grizzly Bay","Outside","DOP",2020-06-29 07:00:00,"20-49-GBB-01","3",NA,60,21.1,9.92142416771511,8.49,"Surface",2020,NA,3.71856,NA,2020-06-29 11:57:00,8.12,NA,"Meso","Adult",8.016068656,0,"Cladocera"
"DOP 20-49-GBB-01 2020-06-29 ICF2288",-122.053811,38.102981,NA,"Grizzly Bay","Outside","DOP",2020-06-29 07:00:00,"20-49-GBB-01","3",NA,60,21.1,9.92142416771511,8.49,"Surface",2020,NA,3.71856,NA,2020-06-29 11:57:00,8.12,NA,"Meso","Undifferentiated",8.016068656,0,"Cladocera"
"DOP 20-49-GBB-01 2020-06-29 ICF2290",-122.057101,38.09852,NA,"Grizzly Bay","Outside","DOP",2020-06-29 07:00:00,"20-49-GBB-01",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,7.9248,NA,2020-06-29 12:36:00,NA,NA,"Meso","Adult",10.57327476,0,"Cladocera"
"DOP 20-49-GBB-01 2020-06-29 ICF2290",-122.057101,38.09852,NA,"Grizzly Bay","Outside","DOP",2020-06-29 07:00:00,"20-49-GBB-01",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,7.9248,NA,2020-06-29 12:36:00,NA,NA,"Meso","Undifferentiated",10.57327476,0,"Cladocera"
"DOP 20-49-HBB-01 2020-07-01 ICF2303",-121.944033,38.048769,NA,"Confluence","Outside","DOP",2020-07-01 07:00:00,"20-49-HBB-01","4",NA,57,21.9,2.65884464701266,2.33,"Surface",2020,NA,4.02336,NA,2020-07-01 09:39:00,7.55,NA,"Meso","Adult",6.073470028,72.11692789,"Cladocera"
"DOP 20-49-HBB-01 2020-07-01 ICF2303",-121.944033,38.048769,NA,"Confluence","Outside","DOP",2020-07-01 07:00:00,"20-49-HBB-01","4",NA,57,21.9,2.65884464701266,2.33,"Surface",2020,NA,4.02336,NA,2020-07-01 09:39:00,7.55,NA,"Meso","Undifferentiated",6.073470028,0,"Cladocera"
"DOP 20-49-HBB-01 2020-07-01 ICF2308",-121.940661,38.048357,NA,"Confluence","Outside","DOP",2020-07-01 07:00:00,"20-49-HBB-01","4",NA,59,21.9,2.79082609159127,2.31,"Surface",2020,NA,13.8684,NA,2020-07-01 09:56:00,7.54,NA,"Meso","Adult",7.127927084,9.820526946,"Cladocera"
"DOP 20-49-HBB-01 2020-07-01 ICF2308",-121.940661,38.048357,NA,"Confluence","Outside","DOP",2020-07-01 07:00:00,"20-49-HBB-01","4",NA,59,21.9,2.79082609159127,2.31,"Surface",2020,NA,13.8684,NA,2020-07-01 09:56:00,7.54,NA,"Meso","Undifferentiated",7.127927084,0,"Cladocera"
"DOP 20-49-HBB-01 2020-07-01 ICF2315",-121.944146,38.04918,NA,"Confluence","Outside","DOP",2020-07-01 07:00:00,"20-49-HBB-01",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,13.80744,NA,2020-07-01 10:22:00,NA,NA,"Meso","Adult",9.50784257,45.646527775,"Cladocera"
"DOP 20-49-HBB-01 2020-07-01 ICF2315",-121.944146,38.04918,NA,"Confluence","Outside","DOP",2020-07-01 07:00:00,"20-49-HBB-01",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,13.80744,NA,2020-07-01 10:22:00,NA,NA,"Meso","Undifferentiated",9.50784257,0,"Cladocera"
"DOP 20-49-LSC-02 2020-07-01 ICF2301",-121.636022,38.360589,NA,"Cache Slough","Outside","DOP",2020-07-01 07:00:00,"20-49-LSC-02",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,10.24128,NA,2020-07-01 10:27:00,NA,NA,"Meso","Adult",9.229243028,1338.679669,"Cladocera"
"DOP 20-49-LSC-02 2020-07-01 ICF2301",-121.636022,38.360589,NA,"Cache Slough","Outside","DOP",2020-07-01 07:00:00,"20-49-LSC-02",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,10.24128,NA,2020-07-01 10:27:00,NA,NA,"Meso","Undifferentiated",9.229243028,0,"Cladocera"
"DOP 20-49-LSC-02 2020-07-01 ICF2302",-121.639031,38.35335,NA,"Cache Slough","Outside","DOP",2020-07-01 07:00:00,"20-49-LSC-02","1",NA,34,22.5,0.222610177379657,19.89,"Surface",2020,NA,10.2108,NA,2020-07-01 09:59:00,8.08,NA,"Meso","Adult",9.640388413,583.2604353,"Cladocera"
"DOP 20-49-LSC-02 2020-07-01 ICF2302",-121.639031,38.35335,NA,"Cache Slough","Outside","DOP",2020-07-01 07:00:00,"20-49-LSC-02","1",NA,34,22.5,0.222610177379657,19.89,"Surface",2020,NA,10.2108,NA,2020-07-01 09:59:00,8.08,NA,"Meso","Undifferentiated",9.640388413,0,"Cladocera"
"DOP 20-49-LSC-02 2020-07-01 ICF2305",-121.638045,38.357588,NA,"Cache Slough","Outside","DOP",2020-07-01 07:00:00,"20-49-LSC-02","1",NA,32,22.5,0.217681677368869,25.68,"Surface",2020,NA,1.28016,NA,2020-07-01 09:33:00,8.02,NA,"Meso","Adult",10.33519879,362.25718312,"Cladocera"
"DOP 20-49-LSC-02 2020-07-01 ICF2305",-121.638045,38.357588,NA,"Cache Slough","Outside","DOP",2020-07-01 07:00:00,"20-49-LSC-02","1",NA,32,22.5,0.217681677368869,25.68,"Surface",2020,NA,1.28016,NA,2020-07-01 09:33:00,8.02,NA,"Meso","Undifferentiated",10.33519879,0,"Cladocera"
"DOP 20-49-RVV-02 2020-06-30 ICF2293",-121.725924,38.098317,NA,"Decker","Outside","DOP",2020-06-30 07:00:00,"20-49-RVV-02",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,7.83336,NA,2020-06-30 10:44:00,NA,NA,"Meso","Adult",9.132155309,1379.19248754,"Cladocera"
"DOP 20-49-RVV-02 2020-06-30 ICF2293",-121.725924,38.098317,NA,"Decker","Outside","DOP",2020-06-30 07:00:00,"20-49-RVV-02",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,7.83336,NA,2020-06-30 10:44:00,NA,NA,"Meso","Undifferentiated",9.132155309,0,"Cladocera"
"DOP 20-49-RVV-02 2020-06-30 ICF2295",-121.732175,38.09857,NA,"Decker","Outside","DOP",2020-06-30 07:00:00,"20-49-RVV-02","3",NA,110,23.2,0.0624958232994434,0.38,"Surface",2020,NA,1.6764,NA,2020-06-30 10:06:00,7.93,NA,"Meso","Adult",9.814302067,132.45975022,"Cladocera"
"DOP 20-49-RVV-02 2020-06-30 ICF2295",-121.732175,38.09857,NA,"Decker","Outside","DOP",2020-06-30 07:00:00,"20-49-RVV-02","3",NA,110,23.2,0.0624958232994434,0.38,"Surface",2020,NA,1.6764,NA,2020-06-30 10:06:00,7.93,NA,"Meso","Undifferentiated",9.814302067,0,"Cladocera"
"DOP 20-49-RVV-02 2020-06-30 ICF2300",-121.727285,38.096715,NA,"Decker","Outside","DOP",2020-06-30 07:00:00,"20-49-RVV-02","4",NA,150,23,0.069678262454378,0.12,"Surface",2020,NA,7.86384,NA,2020-06-30 10:29:00,8.1,NA,"Meso","Adult",8.430591006,363.754648394,"Cladocera"
"DOP 20-49-RVV-02 2020-06-30 ICF2300",-121.727285,38.096715,NA,"Decker","Outside","DOP",2020-06-30 07:00:00,"20-49-RVV-02","4",NA,150,23,0.069678262454378,0.12,"Surface",2020,NA,7.86384,NA,2020-06-30 10:29:00,8.1,NA,"Meso","Undifferentiated",8.430591006,0,"Cladocera"
"DOP 20-50-CFF-01 2020-07-08 ICF2339",-121.849166,38.035141,NA,"Confluence","Outside","DOP",2020-07-08 07:00:00,"20-50-CFF-01","4",NA,55,21.6,3.42960938604002,13.94,"Surface",2020,NA,16.97736,NA,2020-07-08 08:42:00,7.4,NA,"Meso","Adult",9.52388315,3.67497159,"Cladocera"
"DOP 20-50-CFF-01 2020-07-08 ICF2339",-121.849166,38.035141,NA,"Confluence","Outside","DOP",2020-07-08 07:00:00,"20-50-CFF-01","4",NA,55,21.6,3.42960938604002,13.94,"Surface",2020,NA,16.97736,NA,2020-07-08 08:42:00,7.4,NA,"Meso","Undifferentiated",9.52388315,0,"Cladocera"
"DOP 20-50-CFF-01 2020-07-08 ICF2345",-121.85075,38.035715,NA,"Confluence","Outside","DOP",2020-07-08 07:00:00,"20-50-CFF-01","4",NA,60,21.6,3.43891426482842,13.91,"Surface",2020,NA,2.31648,NA,2020-07-08 09:32:00,7.47,NA,"Meso","Adult",10.52768574,6.83910992,"Cladocera"
"DOP 20-50-CFF-01 2020-07-08 ICF2345",-121.85075,38.035715,NA,"Confluence","Outside","DOP",2020-07-08 07:00:00,"20-50-CFF-01","4",NA,60,21.6,3.43891426482842,13.91,"Surface",2020,NA,2.31648,NA,2020-07-08 09:32:00,7.47,NA,"Meso","Undifferentiated",10.52768574,0,"Cladocera"
"DOP 20-50-CFF-01 2020-07-08 ICF2347",-121.849199,38.035644,NA,"Confluence","Outside","DOP",2020-07-08 07:00:00,"20-50-CFF-01",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,10.5156,NA,2020-07-08 09:05:00,NA,NA,"Meso","Adult",8.640807024,3.471897927,"Cladocera"
"DOP 20-50-CFF-01 2020-07-08 ICF2347",-121.849199,38.035644,NA,"Confluence","Outside","DOP",2020-07-08 07:00:00,"20-50-CFF-01",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,10.5156,NA,2020-07-08 09:05:00,NA,NA,"Meso","Undifferentiated",8.640807024,0,"Cladocera"
"DOP 20-50-CSS-01 2020-07-08 ICF2340",-121.672786,38.247316,NA,"Cache Slough","Outside","DOP",2020-07-08 07:00:00,"20-50-CSS-01",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,6.58368,NA,2020-07-08 12:45:00,NA,NA,"Meso","Adult",8.847646079,71.205379864,"Cladocera"
"DOP 20-50-CSS-01 2020-07-08 ICF2340",-121.672786,38.247316,NA,"Cache Slough","Outside","DOP",2020-07-08 07:00:00,"20-50-CSS-01",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,6.58368,NA,2020-07-08 12:45:00,NA,NA,"Meso","Undifferentiated",8.847646079,0,"Cladocera"
"DOP 20-50-CSS-01 2020-07-08 ICF2348",-121.673471,38.245099,NA,"Cache Slough","Outside","DOP",2020-07-08 07:00:00,"20-50-CSS-01","2",NA,145,22.4,0.0629746089285748,1.02,"Surface",2020,NA,5.69976,NA,2020-07-08 12:03:00,7.65,NA,"Meso","Adult",8.587795188,40.988401828,"Cladocera"
"DOP 20-50-CSS-01 2020-07-08 ICF2348",-121.673471,38.245099,NA,"Cache Slough","Outside","DOP",2020-07-08 07:00:00,"20-50-CSS-01","2",NA,145,22.4,0.0629746089285748,1.02,"Surface",2020,NA,5.69976,NA,2020-07-08 12:03:00,7.65,NA,"Meso","Undifferentiated",8.587795188,0,"Cladocera"
"DOP 20-50-CSS-01 2020-07-08 ICF2349",-121.675462,38.240803,NA,"Cache Slough","Outside","DOP",2020-07-08 07:00:00,"20-50-CSS-01","2",NA,150,22.6,0.0634533971849165,0.4,"Surface",2020,NA,1.73736,NA,2020-07-08 13:16:00,7.63,NA,"Meso","Adult",8.288758512,20.509705978,"Cladocera"
"DOP 20-50-CSS-01 2020-07-08 ICF2349",-121.675462,38.240803,NA,"Cache Slough","Outside","DOP",2020-07-08 07:00:00,"20-50-CSS-01","2",NA,150,22.6,0.0634533971849165,0.4,"Surface",2020,NA,1.73736,NA,2020-07-08 13:16:00,7.63,NA,"Meso","Undifferentiated",8.288758512,2.412906586,"Cladocera"
"DOP 20-50-GBB-01 2020-07-07 ICF2327",-122.06031,38.096696,NA,"Grizzly Bay","Outside","DOP",2020-07-07 07:00:00,"20-50-GBB-01","4",NA,30,20,11.5258059954306,33.9,"Surface",2020,NA,7.7724,NA,2020-07-07 08:30:00,7.55,NA,"Meso","Adult",10.16500182,0,"Cladocera"
"DOP 20-50-GBB-01 2020-07-07 ICF2327",-122.06031,38.096696,NA,"Grizzly Bay","Outside","DOP",2020-07-07 07:00:00,"20-50-GBB-01","4",NA,30,20,11.5258059954306,33.9,"Surface",2020,NA,7.7724,NA,2020-07-07 08:30:00,7.55,NA,"Meso","Undifferentiated",10.16500182,0,"Cladocera"
"DOP 20-50-GBB-01 2020-07-07 ICF2334",-122.063418,38.095971,NA,"Grizzly Bay","Outside","DOP",2020-07-07 07:00:00,"20-50-GBB-01",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,9.99744,NA,2020-07-07 08:51:00,NA,NA,"Meso","Adult",8.673732425,0,"Cladocera"
"DOP 20-50-GBB-01 2020-07-07 ICF2334",-122.063418,38.095971,NA,"Grizzly Bay","Outside","DOP",2020-07-07 07:00:00,"20-50-GBB-01",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,9.99744,NA,2020-07-07 08:51:00,NA,NA,"Meso","Undifferentiated",8.673732425,0,"Cladocera"
"DOP 20-50-LSC-01 2020-07-06 ICF2317",-121.658982,38.284654,NA,"Cache Slough","Outside","DOP",2020-07-06 07:00:00,"20-50-LSC-01",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,11.21664,NA,2020-07-06 09:46:00,NA,NA,"Meso","Adult",8.774197108,74.194822836,"Cladocera"
"DOP 20-50-LSC-01 2020-07-06 ICF2317",-121.658982,38.284654,NA,"Cache Slough","Outside","DOP",2020-07-06 07:00:00,"20-50-LSC-01",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,11.21664,NA,2020-07-06 09:46:00,NA,NA,"Meso","Undifferentiated",8.774197108,0,"Cladocera"
"DOP 20-50-LSC-01 2020-07-06 ICF2318",-121.65854,38.28628,NA,"Cache Slough","Outside","DOP",2020-07-06 07:00:00,"20-50-LSC-01","2",NA,62,22.7,0.0783014152093849,7.76,"Surface",2020,NA,11.52144,NA,2020-07-06 09:15:00,7.87,NA,"Meso","Adult",8.835826704,34.922756962,"Cladocera"
