"SampleID","Longitude","Latitude","Project_na","Region","Type","Source","Date","Station","Microcystis","Chlorophyll","Secchi","Temperature","SalSurf","TurbidityNTU","TowType","Year","Month","BottomDepth","Tide","Datetime","DO","TurbidityFNU","SizeClass","ClamGroup","Volume","CPUE"
"FRP PPG2-YOLO-31MAR2021",-121.642807,38.362073,"Flyway Farms","Cache Slough","Inside","FRP",2021-03-31 07:00:00,"Yolo Flyway Farms","1",NA,43,15.1,0.400737321410047,14.5,"PPG",2021,NA,NA,"Ebb",2021-03-31 09:36:00,8.04,NA,"Macro","Potamocorbula",0.0231,0
"FRP PPG20-LIBE-04APR2022",-121.674039,38.274008,"Liberty","Cache Slough","Inside","FRP",2022-04-04 07:00:00,"Liberty Island","1",NA,200,16.2,0.11338034085457,4.2,"PPG",2022,NA,NA,"High slack",2022-04-04 08:02:00,9.3,NA,"Macro","Corbicula",0.0231,476.190476190476
"FRP PPG20-LIBE-04APR2022",-121.674039,38.274008,"Liberty","Cache Slough","Inside","FRP",2022-04-04 07:00:00,"Liberty Island","1",NA,200,16.2,0.11338034085457,4.2,"PPG",2022,NA,NA,"High slack",2022-04-04 08:02:00,9.3,NA,"Macro","Other",0.0231,0
"FRP PPG20-LIBE-04APR2022",-121.674039,38.274008,"Liberty","Cache Slough","Inside","FRP",2022-04-04 07:00:00,"Liberty Island","1",NA,200,16.2,0.11338034085457,4.2,"PPG",2022,NA,NA,"High slack",2022-04-04 08:02:00,9.3,NA,"Macro","Potamocorbula",0.0231,0
"FRP PPG20-STAI-05APR2022",-121.646215,38.350034,NA,"Cache Slough","Outside","FRP",2022-04-05 07:00:00,"Stairsteps-Liberty Cut","1",NA,NA,17.4,0.282595391120588,16,"PPG",2022,NA,NA,"Ebb",2022-04-05 11:20:00,7.51,NA,"Macro","Corbicula",0.0231,1341.99134199134
"FRP PPG20-STAI-05APR2022",-121.646215,38.350034,NA,"Cache Slough","Outside","FRP",2022-04-05 07:00:00,"Stairsteps-Liberty Cut","1",NA,NA,17.4,0.282595391120588,16,"PPG",2022,NA,NA,"Ebb",2022-04-05 11:20:00,7.51,NA,"Macro","Other",0.0231,0
"FRP PPG20-STAI-05APR2022",-121.646215,38.350034,NA,"Cache Slough","Outside","FRP",2022-04-05 07:00:00,"Stairsteps-Liberty Cut","1",NA,NA,17.4,0.282595391120588,16,"PPG",2022,NA,NA,"Ebb",2022-04-05 11:20:00,7.51,NA,"Macro","Potamocorbula",0.0231,0
"FRP PPG20-YOLO-06APR2022",-121.640412,38.360614,"Flyway Farms","Cache Slough","Inside","FRP",2022-04-06 07:00:00,"Yolo Flyway Farms","1",NA,50,17.6,0.351730890723595,15.5,"PPG",2022,NA,NA,"Ebb",2022-04-06 11:10:00,7.2,NA,"Macro","Corbicula",0.0231,562.770562770563
"FRP PPG20-YOLO-06APR2022",-121.640412,38.360614,"Flyway Farms","Cache Slough","Inside","FRP",2022-04-06 07:00:00,"Yolo Flyway Farms","1",NA,50,17.6,0.351730890723595,15.5,"PPG",2022,NA,NA,"Ebb",2022-04-06 11:10:00,7.2,NA,"Macro","Other",0.0231,0
"FRP PPG20-YOLO-06APR2022",-121.640412,38.360614,"Flyway Farms","Cache Slough","Inside","FRP",2022-04-06 07:00:00,"Yolo Flyway Farms","1",NA,50,17.6,0.351730890723595,15.5,"PPG",2022,NA,NA,"Ebb",2022-04-06 11:10:00,7.2,NA,"Macro","Potamocorbula",0.0231,0
"FRP PPG21-LIBE-04APR2022",-121.666806,38.284652,"Liberty","Cache Slough","Inside","FRP",2022-04-04 07:00:00,"Liberty Island","1",NA,67,15.5,0.111934344347295,12.5,"PPG",2022,NA,NA,"Ebb",2022-04-04 09:37:00,8.99,NA,"Macro","Corbicula",0.0231,173.160173160173
"FRP PPG21-LIBE-04APR2022",-121.666806,38.284652,"Liberty","Cache Slough","Inside","FRP",2022-04-04 07:00:00,"Liberty Island","1",NA,67,15.5,0.111934344347295,12.5,"PPG",2022,NA,NA,"Ebb",2022-04-04 09:37:00,8.99,NA,"Macro","Other",0.0231,43.2900432900433
"FRP PPG21-LIBE-04APR2022",-121.666806,38.284652,"Liberty","Cache Slough","Inside","FRP",2022-04-04 07:00:00,"Liberty Island","1",NA,67,15.5,0.111934344347295,12.5,"PPG",2022,NA,NA,"Ebb",2022-04-04 09:37:00,8.99,NA,"Macro","Potamocorbula",0.0231,0
"FRP PPG21-RYER-09MAY2022",-122.016471,38.086026,"Ryer","Grizzly Bay","Inside","FRP",2022-05-09 07:00:00,"Ryer Island","1",NA,27,16.2,9.03731803857098,60.4,"PPG",2022,NA,NA,"Ebb",2022-05-09 12:02:00,10.35,NA,"Macro","Corbicula",0.0231,43.2900432900433
"FRP PPG21-RYER-09MAY2022",-122.016471,38.086026,"Ryer","Grizzly Bay","Inside","FRP",2022-05-09 07:00:00,"Ryer Island","1",NA,27,16.2,9.03731803857098,60.4,"PPG",2022,NA,NA,"Ebb",2022-05-09 12:02:00,10.35,NA,"Macro","Other",0.0231,0
"FRP PPG21-RYER-09MAY2022",-122.016471,38.086026,"Ryer","Grizzly Bay","Inside","FRP",2022-05-09 07:00:00,"Ryer Island","1",NA,27,16.2,9.03731803857098,60.4,"PPG",2022,NA,NA,"Ebb",2022-05-09 12:02:00,10.35,NA,"Macro","Potamocorbula",0.0231,86.5800865800866
"FRP PPG21-RYER-12MAY2022",-122.009041,38.085397,"Ryer","Grizzly Bay","Inside","FRP",2022-05-12 07:00:00,"Ryer Island","1",NA,33,16.1,6.93231410191144,22.2,"PPG",2022,NA,NA,"Flood",2022-05-12 10:09:00,8.96,NA,"Macro","Corbicula",0.0231,86.5800865800866
"FRP PPG21-RYER-12MAY2022",-122.009041,38.085397,"Ryer","Grizzly Bay","Inside","FRP",2022-05-12 07:00:00,"Ryer Island","1",NA,33,16.1,6.93231410191144,22.2,"PPG",2022,NA,NA,"Flood",2022-05-12 10:09:00,8.96,NA,"Macro","Other",0.0231,0
"FRP PPG21-RYER-12MAY2022",-122.009041,38.085397,"Ryer","Grizzly Bay","Inside","FRP",2022-05-12 07:00:00,"Ryer Island","1",NA,33,16.1,6.93231410191144,22.2,"PPG",2022,NA,NA,"Flood",2022-05-12 10:09:00,8.96,NA,"Macro","Potamocorbula",0.0231,2467.53246753247
"FRP PPG21-YOLO-06APR2022",-121.642515,38.360688,"Flyway Farms","Cache Slough","Inside","FRP",2022-04-06 07:00:00,"Yolo Flyway Farms","1",NA,33,17.5,0.373920820548245,13.7,"PPG",2022,NA,NA,"Ebb",2022-04-06 11:30:00,7.19,NA,"Macro","Corbicula",0.0231,1298.7012987013
"FRP PPG21-YOLO-06APR2022",-121.642515,38.360688,"Flyway Farms","Cache Slough","Inside","FRP",2022-04-06 07:00:00,"Yolo Flyway Farms","1",NA,33,17.5,0.373920820548245,13.7,"PPG",2022,NA,NA,"Ebb",2022-04-06 11:30:00,7.19,NA,"Macro","Other",0.0231,0
"FRP PPG21-YOLO-06APR2022",-121.642515,38.360688,"Flyway Farms","Cache Slough","Inside","FRP",2022-04-06 07:00:00,"Yolo Flyway Farms","1",NA,33,17.5,0.373920820548245,13.7,"PPG",2022,NA,NA,"Ebb",2022-04-06 11:30:00,7.19,NA,"Macro","Potamocorbula",0.0231,0
"FRP PPG22-BROA-12APR2022",-121.848415,38.050352,"Winter","Confluence","Inside","FRP",2022-04-12 07:00:00,"Broad Slough","1",NA,44,15.9,2.19213965346595,18.1,"PPG",2022,NA,NA,"Flood",2022-04-12 10:50:00,9.68,NA,"Macro","Corbicula",0.0231,0
"FRP PPG22-BROA-12APR2022",-121.848415,38.050352,"Winter","Confluence","Inside","FRP",2022-04-12 07:00:00,"Broad Slough","1",NA,44,15.9,2.19213965346595,18.1,"PPG",2022,NA,NA,"Flood",2022-04-12 10:50:00,9.68,NA,"Macro","Other",0.0231,0
"FRP PPG22-BROA-12APR2022",-121.848415,38.050352,"Winter","Confluence","Inside","FRP",2022-04-12 07:00:00,"Broad Slough","1",NA,44,15.9,2.19213965346595,18.1,"PPG",2022,NA,NA,"Flood",2022-04-12 10:50:00,9.68,NA,"Macro","Potamocorbula",0.0231,0
"FRP PPG22-HONK-10MAY2022",-121.911277,38.067732,NA,"Confluence","Outside","FRP",2022-05-10 07:00:00,"Honker-Spoonbill","1",NA,19,14.9,5.27832894752569,41.2,"PPG",2022,NA,NA,"Flood",2022-05-10 09:40:00,9.6,NA,"Macro","Corbicula",0.0231,216.450216450216
"FRP PPG22-HONK-10MAY2022",-121.911277,38.067732,NA,"Confluence","Outside","FRP",2022-05-10 07:00:00,"Honker-Spoonbill","1",NA,19,14.9,5.27832894752569,41.2,"PPG",2022,NA,NA,"Flood",2022-05-10 09:40:00,9.6,NA,"Macro","Other",0.0231,0
"FRP PPG22-HONK-10MAY2022",-121.911277,38.067732,NA,"Confluence","Outside","FRP",2022-05-10 07:00:00,"Honker-Spoonbill","1",NA,19,14.9,5.27832894752569,41.2,"PPG",2022,NA,NA,"Flood",2022-05-10 09:40:00,9.6,NA,"Macro","Potamocorbula",0.0231,346.320346320346
"FRP PPG22-LIBE-04APR2022",-121.690491,38.273002,"Liberty","Cache Slough","Inside","FRP",2022-04-04 07:00:00,"Liberty Island","1",NA,NA,16.2,0.110007000878567,2.4,"PPG",2022,NA,NA,"Ebb",2022-04-04 11:22:00,10.09,NA,"Macro","Corbicula",0.0231,86.5800865800866
"FRP PPG22-LIBE-04APR2022",-121.690491,38.273002,"Liberty","Cache Slough","Inside","FRP",2022-04-04 07:00:00,"Liberty Island","1",NA,NA,16.2,0.110007000878567,2.4,"PPG",2022,NA,NA,"Ebb",2022-04-04 11:22:00,10.09,NA,"Macro","Other",0.0231,0
"FRP PPG22-LIBE-04APR2022",-121.690491,38.273002,"Liberty","Cache Slough","Inside","FRP",2022-04-04 07:00:00,"Liberty Island","1",NA,NA,16.2,0.110007000878567,2.4,"PPG",2022,NA,NA,"Ebb",2022-04-04 11:22:00,10.09,NA,"Macro","Potamocorbula",0.0231,0
"FRP PPG22-RYER-09MAY2022",-122.022726,38.086447,"Ryer","Grizzly Bay","Inside","FRP",2022-05-09 07:00:00,"Ryer Island","1",NA,21,16.2,8.87255313739335,19.3,"PPG",2022,NA,NA,"Ebb",2022-05-09 12:22:00,10.25,NA,"Macro","Corbicula",0.0231,129.87012987013
"FRP PPG22-RYER-09MAY2022",-122.022726,38.086447,"Ryer","Grizzly Bay","Inside","FRP",2022-05-09 07:00:00,"Ryer Island","1",NA,21,16.2,8.87255313739335,19.3,"PPG",2022,NA,NA,"Ebb",2022-05-09 12:22:00,10.25,NA,"Macro","Other",0.0231,0
"FRP PPG22-RYER-09MAY2022",-122.022726,38.086447,"Ryer","Grizzly Bay","Inside","FRP",2022-05-09 07:00:00,"Ryer Island","1",NA,21,16.2,8.87255313739335,19.3,"PPG",2022,NA,NA,"Ebb",2022-05-09 12:22:00,10.25,NA,"Macro","Potamocorbula",0.0231,389.61038961039
"FRP PPG22-TOED-07APR2022",-121.637133,38.365987,NA,"Cache Slough","Outside","FRP",2022-04-07 07:00:00,"Toe Drain","1",NA,34,18.5,0.361304616134746,20.6,"PPG",2022,NA,NA,"Flood",NA,7.46,NA,"Macro","Corbicula",0.0231,2164.50216450216
"FRP PPG22-TOED-07APR2022",-121.637133,38.365987,NA,"Cache Slough","Outside","FRP",2022-04-07 07:00:00,"Toe Drain","1",NA,34,18.5,0.361304616134746,20.6,"PPG",2022,NA,NA,"Flood",NA,7.46,NA,"Macro","Other",0.0231,0
"FRP PPG22-TOED-07APR2022",-121.637133,38.365987,NA,"Cache Slough","Outside","FRP",2022-04-07 07:00:00,"Toe Drain","1",NA,34,18.5,0.361304616134746,20.6,"PPG",2022,NA,NA,"Flood",NA,7.46,NA,"Macro","Potamocorbula",0.0231,0
"FRP PPG22-YOLO-06APR2022",-121.645155,38.360789,"Flyway Farms","Cache Slough","Inside","FRP",2022-04-06 07:00:00,"Yolo Flyway Farms","1",NA,37,17.8,0.405300304343259,14.9,"PPG",2022,NA,NA,"Ebb",2022-04-06 12:00:00,7.76,NA,"Macro","Corbicula",0.0231,86.5800865800866
"FRP PPG22-YOLO-06APR2022",-121.645155,38.360789,"Flyway Farms","Cache Slough","Inside","FRP",2022-04-06 07:00:00,"Yolo Flyway Farms","1",NA,37,17.8,0.405300304343259,14.9,"PPG",2022,NA,NA,"Ebb",2022-04-06 12:00:00,7.76,NA,"Macro","Other",0.0231,0
"FRP PPG22-YOLO-06APR2022",-121.645155,38.360789,"Flyway Farms","Cache Slough","Inside","FRP",2022-04-06 07:00:00,"Yolo Flyway Farms","1",NA,37,17.8,0.405300304343259,14.9,"PPG",2022,NA,NA,"Ebb",2022-04-06 12:00:00,7.76,NA,"Macro","Potamocorbula",0.0231,0
"FRP PPG23-BROA-12APR2022",-121.846153,38.043216,"Winter","Confluence","Inside","FRP",2022-04-12 07:00:00,"Broad Slough","1",NA,56,16.4,0.949481762524837,12.9,"PPG",2022,NA,NA,"Flood",2022-04-12 11:16:00,9.57,NA,"Macro","Corbicula",0.0231,86.5800865800866
"FRP PPG23-BROA-12APR2022",-121.846153,38.043216,"Winter","Confluence","Inside","FRP",2022-04-12 07:00:00,"Broad Slough","1",NA,56,16.4,0.949481762524837,12.9,"PPG",2022,NA,NA,"Flood",2022-04-12 11:16:00,9.57,NA,"Macro","Other",0.0231,0
"FRP PPG23-BROA-12APR2022",-121.846153,38.043216,"Winter","Confluence","Inside","FRP",2022-04-12 07:00:00,"Broad Slough","1",NA,56,16.4,0.949481762524837,12.9,"PPG",2022,NA,NA,"Flood",2022-04-12 11:16:00,9.57,NA,"Macro","Potamocorbula",0.0231,0
"FRP PPG23-HONK-10MAY2022",-121.918465,38.069984,"Chipps","Confluence","Inside","FRP",2022-05-10 07:00:00,"Honker-Spoonbill","1",NA,19,15.2,4.88752667503882,40,"PPG",2022,NA,NA,"Flood",2022-05-10 10:08:00,9.76,NA,"Macro","Corbicula",0.0231,476.190476190476
"FRP PPG23-HONK-10MAY2022",-121.918465,38.069984,"Chipps","Confluence","Inside","FRP",2022-05-10 07:00:00,"Honker-Spoonbill","1",NA,19,15.2,4.88752667503882,40,"PPG",2022,NA,NA,"Flood",2022-05-10 10:08:00,9.76,NA,"Macro","Other",0.0231,0
"FRP PPG23-HONK-10MAY2022",-121.918465,38.069984,"Chipps","Confluence","Inside","FRP",2022-05-10 07:00:00,"Honker-Spoonbill","1",NA,19,15.2,4.88752667503882,40,"PPG",2022,NA,NA,"Flood",2022-05-10 10:08:00,9.76,NA,"Macro","Potamocorbula",0.0231,259.74025974026
"FRP PPG23-LIBE-04APR2022",-121.689227,38.258545,"Liberty","Cache Slough","Inside","FRP",2022-04-04 07:00:00,"Liberty Island","1",NA,NA,16.5,0.102304882365889,2.1,"PPG",2022,NA,NA,"Ebb",2022-04-04 12:23:00,10.33,NA,"Macro","Corbicula",0.0231,2380.95238095238
"FRP PPG23-LIBE-04APR2022",-121.689227,38.258545,"Liberty","Cache Slough","Inside","FRP",2022-04-04 07:00:00,"Liberty Island","1",NA,NA,16.5,0.102304882365889,2.1,"PPG",2022,NA,NA,"Ebb",2022-04-04 12:23:00,10.33,NA,"Macro","Other",0.0231,0
"FRP PPG23-LIBE-04APR2022",-121.689227,38.258545,"Liberty","Cache Slough","Inside","FRP",2022-04-04 07:00:00,"Liberty Island","1",NA,NA,16.5,0.102304882365889,2.1,"PPG",2022,NA,NA,"Ebb",2022-04-04 12:23:00,10.33,NA,"Macro","Potamocorbula",0.0231,0
"FRP PPG23-RYER-09MAY2022",-122.01501,38.085408,"Ryer","Grizzly Bay","Inside","FRP",2022-05-09 07:00:00,"Ryer Island","1",NA,28,17.1,8.78681213082145,35.9,"PPG",2022,NA,NA,"Ebb",2022-05-09 12:53:00,10.28,NA,"Macro","Corbicula",0.0231,173.160173160173
"FRP PPG23-RYER-09MAY2022",-122.01501,38.085408,"Ryer","Grizzly Bay","Inside","FRP",2022-05-09 07:00:00,"Ryer Island","1",NA,28,17.1,8.78681213082145,35.9,"PPG",2022,NA,NA,"Ebb",2022-05-09 12:53:00,10.28,NA,"Macro","Other",0.0231,0
"FRP PPG23-RYER-09MAY2022",-122.01501,38.085408,"Ryer","Grizzly Bay","Inside","FRP",2022-05-09 07:00:00,"Ryer Island","1",NA,28,17.1,8.78681213082145,35.9,"PPG",2022,NA,NA,"Ebb",2022-05-09 12:53:00,10.28,NA,"Macro","Potamocorbula",0.0231,519.48051948052
"FRP PPG23-YOLO-06APR2022",-121.643205,38.363867,"Flyway Farms","Cache Slough","Inside","FRP",2022-04-06 07:00:00,"Yolo Flyway Farms","1",NA,37,16.4,0.429680158267339,20.8,"PPG",2022,NA,NA,"Ebb",2022-04-06 12:20:00,8.28,NA,"Macro","Corbicula",0.0231,0
"FRP PPG23-YOLO-06APR2022",-121.643205,38.363867,"Flyway Farms","Cache Slough","Inside","FRP",2022-04-06 07:00:00,"Yolo Flyway Farms","1",NA,37,16.4,0.429680158267339,20.8,"PPG",2022,NA,NA,"Ebb",2022-04-06 12:20:00,8.28,NA,"Macro","Other",0.0231,0
"FRP PPG23-YOLO-06APR2022",-121.643205,38.363867,"Flyway Farms","Cache Slough","Inside","FRP",2022-04-06 07:00:00,"Yolo Flyway Farms","1",NA,37,16.4,0.429680158267339,20.8,"PPG",2022,NA,NA,"Ebb",2022-04-06 12:20:00,8.28,NA,"Macro","Potamocorbula",0.0231,0
"FRP PPG24-HONK-10MAY2022",-121.931362,38.056367,"Chipps","Confluence","Inside","FRP",2022-05-10 07:00:00,"Honker-Spoonbill","1",NA,22,15.5,4.57007792118479,39.4,"PPG",2022,NA,NA,"Flood",2022-05-10 10:45:00,9.83,NA,"Macro","Corbicula",0.0231,692.640692640693
"FRP PPG24-HONK-10MAY2022",-121.931362,38.056367,"Chipps","Confluence","Inside","FRP",2022-05-10 07:00:00,"Honker-Spoonbill","1",NA,22,15.5,4.57007792118479,39.4,"PPG",2022,NA,NA,"Flood",2022-05-10 10:45:00,9.83,NA,"Macro","Other",0.0231,0
"FRP PPG24-HONK-10MAY2022",-121.931362,38.056367,"Chipps","Confluence","Inside","FRP",2022-05-10 07:00:00,"Honker-Spoonbill","1",NA,22,15.5,4.57007792118479,39.4,"PPG",2022,NA,NA,"Flood",2022-05-10 10:45:00,9.83,NA,"Macro","Potamocorbula",0.0231,43.2900432900433
"FRP PPG24-LIBE-04APR2022",-121.682059,38.248892,"Liberty","Cache Slough","Inside","FRP",2022-04-04 07:00:00,"Liberty Island","1",NA,130,16.2,0.102304882365889,3.6,"PPG",2022,NA,NA,"Low slack",2022-04-04 13:59:00,10.32,NA,"Macro","Corbicula",0.0231,173.160173160173
"FRP PPG24-LIBE-04APR2022",-121.682059,38.248892,"Liberty","Cache Slough","Inside","FRP",2022-04-04 07:00:00,"Liberty Island","1",NA,130,16.2,0.102304882365889,3.6,"PPG",2022,NA,NA,"Low slack",2022-04-04 13:59:00,10.32,NA,"Macro","Other",0.0231,0
"FRP PPG24-LIBE-04APR2022",-121.682059,38.248892,"Liberty","Cache Slough","Inside","FRP",2022-04-04 07:00:00,"Liberty Island","1",NA,130,16.2,0.102304882365889,3.6,"PPG",2022,NA,NA,"Low slack",2022-04-04 13:59:00,10.32,NA,"Macro","Potamocorbula",0.0231,0
"FRP PPG24-RYER-09MAY2022",-122.014511,38.081044,"Ryer","Grizzly Bay","Inside","FRP",2022-05-09 07:00:00,"Ryer Island","1",NA,37,16.5,8.57468952675489,20.6,"PPG",2022,NA,NA,"Ebb",NA,9.95,NA,"Macro","Corbicula",0.0231,43.2900432900433
"FRP PPG24-RYER-09MAY2022",-122.014511,38.081044,"Ryer","Grizzly Bay","Inside","FRP",2022-05-09 07:00:00,"Ryer Island","1",NA,37,16.5,8.57468952675489,20.6,"PPG",2022,NA,NA,"Ebb",NA,9.95,NA,"Macro","Other",0.0231,0
"FRP PPG24-RYER-09MAY2022",-122.014511,38.081044,"Ryer","Grizzly Bay","Inside","FRP",2022-05-09 07:00:00,"Ryer Island","1",NA,37,16.5,8.57468952675489,20.6,"PPG",2022,NA,NA,"Ebb",NA,9.95,NA,"Macro","Potamocorbula",0.0231,735.930735930736
"FRP PPG24-YOLO-06APR2022",-121.642807,38.36205,"Flyway Farms","Cache Slough","Inside","FRP",2022-04-06 07:00:00,"Yolo Flyway Farms","1",NA,33,17.5,0.413418754115784,20.4,"PPG",2022,NA,NA,"Ebb",2022-04-06 13:00:00,8.04,NA,"Macro","Corbicula",0.0231,86.5800865800866
"FRP PPG24-YOLO-06APR2022",-121.642807,38.36205,"Flyway Farms","Cache Slough","Inside","FRP",2022-04-06 07:00:00,"Yolo Flyway Farms","1",NA,33,17.5,0.413418754115784,20.4,"PPG",2022,NA,NA,"Ebb",2022-04-06 13:00:00,8.04,NA,"Macro","Other",0.0231,0
"FRP PPG24-YOLO-06APR2022",-121.642807,38.36205,"Flyway Farms","Cache Slough","Inside","FRP",2022-04-06 07:00:00,"Yolo Flyway Farms","1",NA,33,17.5,0.413418754115784,20.4,"PPG",2022,NA,NA,"Ebb",2022-04-06 13:00:00,8.04,NA,"Macro","Potamocorbula",0.0231,0
"FRP PPG25-RYER-09MAY2022",-122.013897,38.07843,"Ryer","Grizzly Bay","Inside","FRP",2022-05-09 07:00:00,"Ryer Island","1",NA,35,16.2,8.61556561107619,19.2,"PPG",2022,NA,NA,"Ebb",2022-05-09 13:30:00,9.86,NA,"Macro","Corbicula",0.0231,43.2900432900433
"FRP PPG25-RYER-09MAY2022",-122.013897,38.07843,"Ryer","Grizzly Bay","Inside","FRP",2022-05-09 07:00:00,"Ryer Island","1",NA,35,16.2,8.61556561107619,19.2,"PPG",2022,NA,NA,"Ebb",2022-05-09 13:30:00,9.86,NA,"Macro","Other",0.0231,0
"FRP PPG25-RYER-09MAY2022",-122.013897,38.07843,"Ryer","Grizzly Bay","Inside","FRP",2022-05-09 07:00:00,"Ryer Island","1",NA,35,16.2,8.61556561107619,19.2,"PPG",2022,NA,NA,"Ebb",2022-05-09 13:30:00,9.86,NA,"Macro","Potamocorbula",0.0231,649.350649350649
"FRP PPG3-BROW-06APR2021",-121.872434,38.042983,"Browns","Confluence","Inside","FRP",2021-04-06 07:00:00,"Browns Island","1",NA,46,15.7,2.33472908125406,19.8,"PPG",2021,NA,NA,"Ebb",NA,9.92,NA,"Macro","Corbicula",0.0231,519.48051948052
"FRP PPG3-BROW-06APR2021",-121.872434,38.042983,"Browns","Confluence","Inside","FRP",2021-04-06 07:00:00,"Browns Island","1",NA,46,15.7,2.33472908125406,19.8,"PPG",2021,NA,NA,"Ebb",NA,9.92,NA,"Macro","Other",0.0231,0
"FRP PPG3-BROW-06APR2021",-121.872434,38.042983,"Browns","Confluence","Inside","FRP",2021-04-06 07:00:00,"Browns Island","1",NA,46,15.7,2.33472908125406,19.8,"PPG",2021,NA,NA,"Ebb",NA,9.92,NA,"Macro","Potamocorbula",0.0231,0
"FRP PPG3-BROW-12APR2022",-121.868351,38.041183,"Browns","Confluence","Inside","FRP",2022-04-12 07:00:00,"Browns Island","1",NA,41,15.3,2.98133535882464,19.2,"PPG",2022,NA,NA,"Flood",2022-04-12 09:53:00,9.42,NA,"Macro","Corbicula",0.0231,5238.09523809524
"FRP PPG3-BROW-12APR2022",-121.868351,38.041183,"Browns","Confluence","Inside","FRP",2022-04-12 07:00:00,"Browns Island","1",NA,41,15.3,2.98133535882464,19.2,"PPG",2022,NA,NA,"Flood",2022-04-12 09:53:00,9.42,NA,"Macro","Other",0.0231,0
"FRP PPG3-BROW-12APR2022",-121.868351,38.041183,"Browns","Confluence","Inside","FRP",2022-04-12 07:00:00,"Browns Island","1",NA,41,15.3,2.98133535882464,19.2,"PPG",2022,NA,NA,"Flood",2022-04-12 09:53:00,9.42,NA,"Macro","Potamocorbula",0.0231,129.87012987013
"FRP PPG3-CHIP-21APR2021",-121.933214,38.053669,"Chipps","Confluence","Inside","FRP",2021-04-21 07:00:00,"Chipps Island","1",NA,NA,18.3,4.77753304687392,43.2,"PPG",2021,NA,NA,"Ebb",2021-04-21 15:57:00,8.76,NA,"Macro","Corbicula",0.0231,1428.57142857143
"FRP PPG3-CHIP-21APR2021",-121.933214,38.053669,"Chipps","Confluence","Inside","FRP",2021-04-21 07:00:00,"Chipps Island","1",NA,NA,18.3,4.77753304687392,43.2,"PPG",2021,NA,NA,"Ebb",2021-04-21 15:57:00,8.76,NA,"Macro","Other",0.0231,0
"FRP PPG3-CHIP-21APR2021",-121.933214,38.053669,"Chipps","Confluence","Inside","FRP",2021-04-21 07:00:00,"Chipps Island","1",NA,NA,18.3,4.77753304687392,43.2,"PPG",2021,NA,NA,"Ebb",2021-04-21 15:57:00,8.76,NA,"Macro","Potamocorbula",0.0231,995.670995670996
"FRP PPG3-HORS-20APR2022",-121.72911,38.082835,NA,"Decker","Outside","FRP",2022-04-20 07:00:00,"Horseshoe Bend","1",NA,43,15.9,1.03643166203678,13.8,"PPG",2022,NA,NA,"Ebb",2022-04-20 08:18:00,8.95,NA,"Macro","Corbicula",0.0231,0
"FRP PPG3-HORS-20APR2022",-121.72911,38.082835,NA,"Decker","Outside","FRP",2022-04-20 07:00:00,"Horseshoe Bend","1",NA,43,15.9,1.03643166203678,13.8,"PPG",2022,NA,NA,"Ebb",2022-04-20 08:18:00,8.95,NA,"Macro","Other",0.0231,0
"FRP PPG3-HORS-20APR2022",-121.72911,38.082835,NA,"Decker","Outside","FRP",2022-04-20 07:00:00,"Horseshoe Bend","1",NA,43,15.9,1.03643166203678,13.8,"PPG",2022,NA,NA,"Ebb",2022-04-20 08:18:00,8.95,NA,"Macro","Potamocorbula",0.0231,0
"FRP PPG3-HORS-24MAR2021",-121.728938,38.082829,NA,"Decker","Outside","FRP",2021-03-24 07:00:00,"Horseshoe Bend","1",NA,79,13.8,0.13512259571877,4.4,"PPG",2021,NA,NA,"Ebb",2021-03-24 13:20:00,11.63,NA,"Macro","Corbicula",0.0231,0
"FRP PPG3-HORS-24MAR2021",-121.728938,38.082829,NA,"Decker","Outside","FRP",2021-03-24 07:00:00,"Horseshoe Bend","1",NA,79,13.8,0.13512259571877,4.4,"PPG",2021,NA,NA,"Ebb",2021-03-24 13:20:00,11.63,NA,"Macro","Other",0.0231,0
"FRP PPG3-HORS-24MAR2021",-121.728938,38.082829,NA,"Decker","Outside","FRP",2021-03-24 07:00:00,"Horseshoe Bend","1",NA,79,13.8,0.13512259571877,4.4,"PPG",2021,NA,NA,"Ebb",2021-03-24 13:20:00,11.63,NA,"Macro","Potamocorbula",0.0231,0
"FRP PPG3-HORS-26JUN2020",-121.72422,38.08308,NA,"Decker","Outside","FRP",2020-06-26 07:00:00,"Horseshoe Bend","2",NA,72,22.4,0.217189081380303,4.4,"PPG",2020,NA,NA,"Ebb",NA,7.6,NA,"Macro","Corbicula",0.0231,0
"FRP PPG3-HORS-26JUN2020",-121.72422,38.08308,NA,"Decker","Outside","FRP",2020-06-26 07:00:00,"Horseshoe Bend","2",NA,72,22.4,0.217189081380303,4.4,"PPG",2020,NA,NA,"Ebb",NA,7.6,NA,"Macro","Other",0.0231,0
"FRP PPG3-HORS-26JUN2020",-121.72422,38.08308,NA,"Decker","Outside","FRP",2020-06-26 07:00:00,"Horseshoe Bend","2",NA,72,22.4,0.217189081380303,4.4,"PPG",2020,NA,NA,"Ebb",NA,7.6,NA,"Macro","Potamocorbula",0.0231,0
"FRP PPG3-LIBE-10JUN2020",-121.66709,38.27792,"Liberty","Cache Slough","Inside","FRP",2020-06-10 07:00:00,"Liberty Island","1",NA,125,22.3,0.0878922547868343,1.3,"PPG",2020,NA,NA,"Ebb",NA,11.5,NA,"Macro","Corbicula",0.0231,476.190476190476
