"SampleID_key","SampleID_frp","CommonName","VisitNo","subsample","Count","AdjCount","Flagged_Data_macroinvert","StartTime","EndTime","LatitudeStart","LatitudeEnd","LongitudeStart","LongitudeEnd","DepthOfSample","DepthOfWater","NetMeterEnd","TowDirection","NetMeterStart","Boulder","Cobble","Gravel","Organics","Sand","Silt","DetritalVolume","GearTypeAbbreviation","DragMethod","LAB_NAME","Location","Date","Comments","effort","CPUE"
13112,"MAC21-FLYW-27APR2023","Corophiid Juvenile",7879,0.25,1,4,NA,"11:23","11:28",38.360976,38.360859,-121.643051,-121.645489,NA,1.2,293669,"2= against flow",292593,NA,NA,NA,NA,NA,NA,92,"MAC","1.Boat","FRP","Yolo Flyway Farms",2023-04-27,"Fish vialed separately. Snail other: 10 are damaged snails; 1 possible Lymnaeidae (vialed separately).",5.6775209808205,0.704532843385799
13112,"MAC21-FLYW-27APR2023","Coenagrionidae larvae",7879,0.25,23,92,NA,"11:23","11:28",38.360976,38.360859,-121.643051,-121.645489,NA,1.2,293669,"2= against flow",292593,NA,NA,NA,NA,NA,NA,92,"MAC","1.Boat","FRP","Yolo Flyway Farms",2023-04-27,"Fish vialed separately. Snail other: 10 are damaged snails; 1 possible Lymnaeidae (vialed separately).",5.6775209808205,16.2042553978734
13112,"MAC21-FLYW-27APR2023","Hyalella",7879,0.25,232,928,NA,"11:23","11:28",38.360976,38.360859,-121.643051,-121.645489,NA,1.2,293669,"2= against flow",292593,NA,NA,NA,NA,NA,NA,92,"MAC","1.Boat","FRP","Yolo Flyway Farms",2023-04-27,"Fish vialed separately. Snail other: 10 are damaged snails; 1 possible Lymnaeidae (vialed separately).",5.6775209808205,163.451619665505
13112,"MAC21-FLYW-27APR2023","Chironomid larvae",7879,0.25,100,400,NA,"11:23","11:28",38.360976,38.360859,-121.643051,-121.645489,NA,1.2,293669,"2= against flow",292593,NA,NA,NA,NA,NA,NA,92,"MAC","1.Boat","FRP","Yolo Flyway Farms",2023-04-27,"Fish vialed separately. Snail other: 10 are damaged snails; 1 possible Lymnaeidae (vialed separately).",5.6775209808205,70.4532843385799
13112,"MAC21-FLYW-27APR2023","Americorophium spinicorne",7879,0.25,22,88,NA,"11:23","11:28",38.360976,38.360859,-121.643051,-121.645489,NA,1.2,293669,"2= against flow",292593,NA,NA,NA,NA,NA,NA,92,"MAC","1.Boat","FRP","Yolo Flyway Farms",2023-04-27,"Fish vialed separately. Snail other: 10 are damaged snails; 1 possible Lymnaeidae (vialed separately).",5.6775209808205,15.4997225544876
13112,"MAC21-FLYW-27APR2023","Leptoceridae larvae",7879,0.25,6,24,NA,"11:23","11:28",38.360976,38.360859,-121.643051,-121.645489,NA,1.2,293669,"2= against flow",292593,NA,NA,NA,NA,NA,NA,92,"MAC","1.Boat","FRP","Yolo Flyway Farms",2023-04-27,"Fish vialed separately. Snail other: 10 are damaged snails; 1 possible Lymnaeidae (vialed separately).",5.6775209808205,4.2271970603148
13112,"MAC21-FLYW-27APR2023","Corixidae",7879,0.25,2,8,NA,"11:23","11:28",38.360976,38.360859,-121.643051,-121.645489,NA,1.2,293669,"2= against flow",292593,NA,NA,NA,NA,NA,NA,92,"MAC","1.Boat","FRP","Yolo Flyway Farms",2023-04-27,"Fish vialed separately. Snail other: 10 are damaged snails; 1 possible Lymnaeidae (vialed separately).",5.6775209808205,1.4090656867716
13112,"MAC21-FLYW-27APR2023","Gammarid juvenile",7879,0.25,8,32,NA,"11:23","11:28",38.360976,38.360859,-121.643051,-121.645489,NA,1.2,293669,"2= against flow",292593,NA,NA,NA,NA,NA,NA,92,"MAC","1.Boat","FRP","Yolo Flyway Farms",2023-04-27,"Fish vialed separately. Snail other: 10 are damaged snails; 1 possible Lymnaeidae (vialed separately).",5.6775209808205,5.63626274708639
13112,"MAC21-FLYW-27APR2023","Gammarus",7879,0.25,1,4,NA,"11:23","11:28",38.360976,38.360859,-121.643051,-121.645489,NA,1.2,293669,"2= against flow",292593,NA,NA,NA,NA,NA,NA,92,"MAC","1.Boat","FRP","Yolo Flyway Farms",2023-04-27,"Fish vialed separately. Snail other: 10 are damaged snails; 1 possible Lymnaeidae (vialed separately).",5.6775209808205,0.704532843385799
13112,"MAC21-FLYW-27APR2023","Planaria",7879,0.25,1,4,NA,"11:23","11:28",38.360976,38.360859,-121.643051,-121.645489,NA,1.2,293669,"2= against flow",292593,NA,NA,NA,NA,NA,NA,92,"MAC","1.Boat","FRP","Yolo Flyway Farms",2023-04-27,"Fish vialed separately. Snail other: 10 are damaged snails; 1 possible Lymnaeidae (vialed separately).",5.6775209808205,0.704532843385799
13112,"MAC21-FLYW-27APR2023","Fish Eggs",7879,1,22,22,NA,"11:23","11:28",38.360976,38.360859,-121.643051,-121.645489,NA,1.2,293669,"2= against flow",292593,NA,NA,NA,NA,NA,NA,92,"MAC","1.Boat","FRP","Yolo Flyway Farms",2023-04-27,"Fish vialed separately. Snail other: 10 are damaged snails; 1 possible Lymnaeidae (vialed separately).",5.6775209808205,3.8749306386219
13112,"MAC21-FLYW-27APR2023","Crayfish",7879,1,1,1,NA,"11:23","11:28",38.360976,38.360859,-121.643051,-121.645489,NA,1.2,293669,"2= against flow",292593,NA,NA,NA,NA,NA,NA,NA,"MAC","1.Boat","FRP","Yolo Flyway Farms",2023-04-27,NA,5.6775209808205,0.17613321084645
13112,"MAC21-FLYW-27APR2023","Crangonyx",7879,0.25,1,4,NA,"11:23","11:28",38.360976,38.360859,-121.643051,-121.645489,NA,1.2,293669,"2= against flow",292593,NA,NA,NA,NA,NA,NA,92,"MAC","1.Boat","FRP","Yolo Flyway Farms",2023-04-27,"Fish vialed separately. Snail other: 10 are damaged snails; 1 possible Lymnaeidae (vialed separately).",5.6775209808205,0.704532843385799
13112,"MAC21-FLYW-27APR2023","Caenidae",7879,0.25,2,8,NA,"11:23","11:28",38.360976,38.360859,-121.643051,-121.645489,NA,1.2,293669,"2= against flow",292593,NA,NA,NA,NA,NA,NA,92,"MAC","1.Boat","FRP","Yolo Flyway Farms",2023-04-27,"Fish vialed separately. Snail other: 10 are damaged snails; 1 possible Lymnaeidae (vialed separately).",5.6775209808205,1.4090656867716
13112,"MAC21-FLYW-27APR2023","Diptera adult",7879,0.25,1,4,NA,"11:23","11:28",38.360976,38.360859,-121.643051,-121.645489,NA,1.2,293669,"2= against flow",292593,NA,NA,NA,NA,NA,NA,92,"MAC","1.Boat","FRP","Yolo Flyway Farms",2023-04-27,"Fish vialed separately. Snail other: 10 are damaged snails; 1 possible Lymnaeidae (vialed separately).",5.6775209808205,0.704532843385799
13112,"MAC21-FLYW-27APR2023","Physa",7879,0.25,302,1208,NA,"11:23","11:28",38.360976,38.360859,-121.643051,-121.645489,NA,1.2,293669,"2= against flow",292593,NA,NA,NA,NA,NA,NA,92,"MAC","1.Boat","FRP","Yolo Flyway Farms",2023-04-27,"Fish vialed separately. Snail other: 10 are damaged snails; 1 possible Lymnaeidae (vialed separately).",5.6775209808205,212.768918702511
13112,"MAC21-FLYW-27APR2023","Gyraulus",7879,0.25,59,236,NA,"11:23","11:28",38.360976,38.360859,-121.643051,-121.645489,NA,1.2,293669,"2= against flow",292593,NA,NA,NA,NA,NA,NA,92,"MAC","1.Boat","FRP","Yolo Flyway Farms",2023-04-27,"Fish vialed separately. Snail other: 10 are damaged snails; 1 possible Lymnaeidae (vialed separately).",5.6775209808205,41.5674377597622
13112,"MAC21-FLYW-27APR2023","Diptera pupae",7879,0.25,2,8,NA,"11:23","11:28",38.360976,38.360859,-121.643051,-121.645489,NA,1.2,293669,"2= against flow",292593,NA,NA,NA,NA,NA,NA,92,"MAC","1.Boat","FRP","Yolo Flyway Farms",2023-04-27,"Fish vialed separately. Snail other: 10 are damaged snails; 1 possible Lymnaeidae (vialed separately).",5.6775209808205,1.4090656867716
13112,"MAC21-FLYW-27APR2023","Prickly Sculpin",7879,1,1,1,NA,"11:23","11:28",38.360976,38.360859,-121.643051,-121.645489,NA,1.2,293669,"2= against flow",292593,NA,NA,NA,NA,NA,NA,92,"MAC","1.Boat","FRP","Yolo Flyway Farms",2023-04-27,"Fish vialed separately. Snail other: 10 are damaged snails; 1 possible Lymnaeidae (vialed separately).",5.6775209808205,0.17613321084645
13112,"MAC21-FLYW-27APR2023","Aeshnidae larvae",7879,0.25,1,4,NA,"11:23","11:28",38.360976,38.360859,-121.643051,-121.645489,NA,1.2,293669,"2= against flow",292593,NA,NA,NA,NA,NA,NA,92,"MAC","1.Boat","FRP","Yolo Flyway Farms",2023-04-27,"Fish vialed separately. Snail other: 10 are damaged snails; 1 possible Lymnaeidae (vialed separately).",5.6775209808205,0.704532843385799
13112,"MAC21-FLYW-27APR2023","Snail UNID",7879,0.25,11,44,NA,"11:23","11:28",38.360976,38.360859,-121.643051,-121.645489,NA,1.2,293669,"2= against flow",292593,NA,NA,NA,NA,NA,NA,92,"MAC","1.Boat","FRP","Yolo Flyway Farms",2023-04-27,"Fish vialed separately. Snail other: 10 are damaged snails; 1 possible Lymnaeidae (vialed separately).",5.6775209808205,7.74986127724379
13052,"MAC21-GRIZ-18APR2023","Gammarus",7860,1,9,9,NA,"14:47","14:57",38.12898433,38.13210233,-122.004583,-121.998463,NA,1.5,555674,"2= against flow",533115,NA,NA,NA,NA,NA,NA,0,"MAC","1.Boat","FRP","Grizzly Bay",2023-04-18,"Fish ID by MA. Fish vialed separately. Juvenile mysids are mysid embryos.",119.032709857184,0.0756094691181799
13052,"MAC21-GRIZ-18APR2023","Cumaceans",7860,1,34,34,NA,"14:47","14:57",38.12898433,38.13210233,-122.004583,-121.998463,NA,1.5,555674,"2= against flow",533115,NA,NA,NA,NA,NA,NA,0,"MAC","1.Boat","FRP","Grizzly Bay",2023-04-18,"Fish ID by MA. Fish vialed separately. Juvenile mysids are mysid embryos.",119.032709857184,0.285635772224235
13052,"MAC21-GRIZ-18APR2023","Diptera adult",7860,1,3,3,NA,"14:47","14:57",38.12898433,38.13210233,-122.004583,-121.998463,NA,1.5,555674,"2= against flow",533115,NA,NA,NA,NA,NA,NA,0,"MAC","1.Boat","FRP","Grizzly Bay",2023-04-18,"Fish ID by MA. Fish vialed separately. Juvenile mysids are mysid embryos.",119.032709857184,0.0252031563727266
13052,"MAC21-GRIZ-18APR2023","Gnorimosphaeroma",7860,1,9,9,NA,"14:47","14:57",38.12898433,38.13210233,-122.004583,-121.998463,NA,1.5,555674,"2= against flow",533115,NA,NA,NA,NA,NA,NA,0,"MAC","1.Boat","FRP","Grizzly Bay",2023-04-18,"Fish ID by MA. Fish vialed separately. Juvenile mysids are mysid embryos.",119.032709857184,0.0756094691181799
13052,"MAC21-GRIZ-18APR2023","Longfin Smelt",7860,1,32,32,NA,"14:47","14:57",38.12898433,38.13210233,-122.004583,-121.998463,NA,1.5,555674,"2= against flow",533115,NA,NA,NA,NA,NA,NA,0,"MAC","1.Boat","FRP","Grizzly Bay",2023-04-18,"Fish ID by MA. Fish vialed separately. Juvenile mysids are mysid embryos.",119.032709857184,0.268833667975751
13052,"MAC21-GRIZ-18APR2023","Fish larvae",7860,1,1,1,NA,"14:47","14:57",38.12898433,38.13210233,-122.004583,-121.998463,NA,1.5,555674,"2= against flow",533115,NA,NA,NA,NA,NA,NA,0,"MAC","1.Boat","FRP","Grizzly Bay",2023-04-18,"Fish ID by MA. Fish vialed separately. Juvenile mysids are mysid embryos.",119.032709857184,0.00840105212424221
13052,"MAC21-GRIZ-18APR2023","Chinook Salmon (fall)",7860,1,1,1,NA,"14:47","14:57",38.12898433,38.13210233,-122.004583,-121.998463,NA,1.5,555674,"2= against flow",533115,NA,NA,NA,NA,NA,NA,NA,"MAC","1.Boat","FRP","Grizzly Bay",2023-04-18,NA,119.032709857184,0.00840105212424221
13052,"MAC21-GRIZ-18APR2023","Corophium alienense",7860,1,4,4,NA,"14:47","14:57",38.12898433,38.13210233,-122.004583,-121.998463,NA,1.5,555674,"2= against flow",533115,NA,NA,NA,NA,NA,NA,0,"MAC","1.Boat","FRP","Grizzly Bay",2023-04-18,"Fish ID by MA. Fish vialed separately. Juvenile mysids are mysid embryos.",119.032709857184,0.0336042084969688
13052,"MAC21-GRIZ-18APR2023","Eogammarus",7860,1,1,1,NA,"14:47","14:57",38.12898433,38.13210233,-122.004583,-121.998463,NA,1.5,555674,"2= against flow",533115,NA,NA,NA,NA,NA,NA,0,"MAC","1.Boat","FRP","Grizzly Bay",2023-04-18,"Fish ID by MA. Fish vialed separately. Juvenile mysids are mysid embryos.",119.032709857184,0.00840105212424221
13052,"MAC21-GRIZ-18APR2023","Diptera pupae",7860,1,1,1,NA,"14:47","14:57",38.12898433,38.13210233,-122.004583,-121.998463,NA,1.5,555674,"2= against flow",533115,NA,NA,NA,NA,NA,NA,0,"MAC","1.Boat","FRP","Grizzly Bay",2023-04-18,"Fish ID by MA. Fish vialed separately. Juvenile mysids are mysid embryos.",119.032709857184,0.00840105212424221
13052,"MAC21-GRIZ-18APR2023","Hyperacanthomysis longirostris",7860,1,1,1,NA,"14:47","14:57",38.12898433,38.13210233,-122.004583,-121.998463,NA,1.5,555674,"2= against flow",533115,NA,NA,NA,NA,NA,NA,0,"MAC","1.Boat","FRP","Grizzly Bay",2023-04-18,"Fish ID by MA. Fish vialed separately. Juvenile mysids are mysid embryos.",119.032709857184,0.00840105212424221
13052,"MAC21-GRIZ-18APR2023","Psyllidae",7860,1,1,1,NA,"14:47","14:57",38.12898433,38.13210233,-122.004583,-121.998463,NA,1.5,555674,"2= against flow",533115,NA,NA,NA,NA,NA,NA,0,"MAC","1.Boat","FRP","Grizzly Bay",2023-04-18,"Fish ID by MA. Fish vialed separately. Juvenile mysids are mysid embryos.",119.032709857184,0.00840105212424221
13052,"MAC21-GRIZ-18APR2023","Mysid juvenile",7860,1,2,2,NA,"14:47","14:57",38.12898433,38.13210233,-122.004583,-121.998463,NA,1.5,555674,"2= against flow",533115,NA,NA,NA,NA,NA,NA,0,"MAC","1.Boat","FRP","Grizzly Bay",2023-04-18,"Fish ID by MA. Fish vialed separately. Juvenile mysids are mysid embryos.",119.032709857184,0.0168021042484844
13052,"MAC21-GRIZ-18APR2023","Bigscale Logperch",7860,1,1,1,NA,"14:47","14:57",38.12898433,38.13210233,-122.004583,-121.998463,NA,1.5,555674,"2= against flow",533115,NA,NA,NA,NA,NA,NA,0,"MAC","1.Boat","FRP","Grizzly Bay",2023-04-18,"Fish ID by MA. Fish vialed separately. Juvenile mysids are mysid embryos.",119.032709857184,0.00840105212424221
13052,"MAC21-GRIZ-18APR2023","Prickly Sculpin",7860,1,698,698,NA,"14:47","14:57",38.12898433,38.13210233,-122.004583,-121.998463,NA,1.5,555674,"2= against flow",533115,NA,NA,NA,NA,NA,NA,0,"MAC","1.Boat","FRP","Grizzly Bay",2023-04-18,"Fish ID by MA. Fish vialed separately. Juvenile mysids are mysid embryos.",119.032709857184,5.86393438272106
13351,"MAC21-HONK-15MAY2023","Mite",7955,1,3,3,NA,"13:22","13:32",38.07746033,38.07612433,-121.92735,-121.916975,NA,0.8,349217,"2= against flow",318910,NA,NA,NA,NA,NA,NA,10,"MAC","1.Boat","FRP","Honker-Spoonbill",2023-05-15,"Fish vialed separately.",159.915082124281,0.0187599565978929
13351,"MAC21-HONK-15MAY2023","Cumaceans",7955,1,2,2,NA,"13:22","13:32",38.07746033,38.07612433,-121.92735,-121.916975,NA,0.8,349217,"2= against flow",318910,NA,NA,NA,NA,NA,NA,10,"MAC","1.Boat","FRP","Honker-Spoonbill",2023-05-15,"Fish vialed separately.",159.915082124281,0.0125066377319286
13351,"MAC21-HONK-15MAY2023","Aphididae adult",7955,1,3,3,NA,"13:22","13:32",38.07746033,38.07612433,-121.92735,-121.916975,NA,0.8,349217,"2= against flow",318910,NA,NA,NA,NA,NA,NA,10,"MAC","1.Boat","FRP","Honker-Spoonbill",2023-05-15,"Fish vialed separately.",159.915082124281,0.0187599565978929
13351,"MAC21-HONK-15MAY2023","Diptera adult",7955,1,14,14,NA,"13:22","13:32",38.07746033,38.07612433,-121.92735,-121.916975,NA,0.8,349217,"2= against flow",318910,NA,NA,NA,NA,NA,NA,10,"MAC","1.Boat","FRP","Honker-Spoonbill",2023-05-15,"Fish vialed separately.",159.915082124281,0.0875464641235002
13351,"MAC21-HONK-15MAY2023","Mississippi Silverside",7955,1,1,1,NA,"13:22","13:32",38.07746033,38.07612433,-121.92735,-121.916975,NA,0.8,349217,"2= against flow",318910,NA,NA,NA,NA,NA,NA,10,"MAC","1.Boat","FRP","Honker-Spoonbill",2023-05-15,"Fish vialed separately.",159.915082124281,0.0062533188659643
13351,"MAC21-HONK-15MAY2023","Hymenoptera adult UNID",7955,1,3,3,NA,"13:22","13:32",38.07746033,38.07612433,-121.92735,-121.916975,NA,0.8,349217,"2= against flow",318910,NA,NA,NA,NA,NA,NA,10,"MAC","1.Boat","FRP","Honker-Spoonbill",2023-05-15,"Fish vialed separately.",159.915082124281,0.0187599565978929
13351,"MAC21-HONK-15MAY2023","Oligochaete",7955,1,1,1,NA,"13:22","13:32",38.07746033,38.07612433,-121.92735,-121.916975,NA,0.8,349217,"2= against flow",318910,NA,NA,NA,NA,NA,NA,10,"MAC","1.Boat","FRP","Honker-Spoonbill",2023-05-15,"Fish vialed separately.",159.915082124281,0.0062533188659643
13351,"MAC21-HONK-15MAY2023","Fish larvae",7955,1,1,1,NA,"13:22","13:32",38.07746033,38.07612433,-121.92735,-121.916975,NA,0.8,349217,"2= against flow",318910,NA,NA,NA,NA,NA,NA,10,"MAC","1.Boat","FRP","Honker-Spoonbill",2023-05-15,"Fish vialed separately.",159.915082124281,0.0062533188659643
13351,"MAC21-HONK-15MAY2023","Chironomid larvae",7955,1,1,1,NA,"13:22","13:32",38.07746033,38.07612433,-121.92735,-121.916975,NA,0.8,349217,"2= against flow",318910,NA,NA,NA,NA,NA,NA,10,"MAC","1.Boat","FRP","Honker-Spoonbill",2023-05-15,"Fish vialed separately.",159.915082124281,0.0062533188659643
13351,"MAC21-HONK-15MAY2023","Fish Eggs",7955,1,1,1,NA,"13:22","13:32",38.07746033,38.07612433,-121.92735,-121.916975,NA,0.8,349217,"2= against flow",318910,NA,NA,NA,NA,NA,NA,10,"MAC","1.Boat","FRP","Honker-Spoonbill",2023-05-15,"Fish vialed separately.",159.915082124281,0.0062533188659643
13351,"MAC21-HONK-15MAY2023","Clupeidae larvae",7955,1,1,1,NA,"13:22","13:32",38.07746033,38.07612433,-121.92735,-121.916975,NA,0.8,349217,"2= against flow",318910,NA,NA,NA,NA,NA,NA,10,"MAC","1.Boat","FRP","Honker-Spoonbill",2023-05-15,"Fish vialed separately.",159.915082124281,0.0062533188659643
13351,"MAC21-HONK-15MAY2023","Gammarid juvenile",7955,1,1,1,NA,"13:22","13:32",38.07746033,38.07612433,-121.92735,-121.916975,NA,0.8,349217,"2= against flow",318910,NA,NA,NA,NA,NA,NA,10,"MAC","1.Boat","FRP","Honker-Spoonbill",2023-05-15,"Fish vialed separately.",159.915082124281,0.0062533188659643
13351,"MAC21-HONK-15MAY2023","Cyprinid spp.",7955,1,1,1,NA,"13:22","13:32",38.07746033,38.07612433,-121.92735,-121.916975,NA,0.8,349217,"2= against flow",318910,NA,NA,NA,NA,NA,NA,10,"MAC","1.Boat","FRP","Honker-Spoonbill",2023-05-15,"Fish vialed separately.",159.915082124281,0.0062533188659643
12929,"MAC21-HORS-11APR2023","Prickly Sculpin",7826,1,35,35,NA,"08:59","09:09",38.08380533,38.08276433,-121.733462,-121.726924,NA,3.5,275428,"2= against flow",250786,NA,NA,NA,NA,NA,NA,2,"MAC","1.Boat","FRP","Horseshoe Bend",2023-04-11,"fish vialed separately.",130.02367287117,0.26918175150058
12929,"MAC21-HORS-11APR2023","Diptera adult",7826,1,6,6,NA,"08:59","09:09",38.08380533,38.08276433,-121.733462,-121.726924,NA,3.5,275428,"2= against flow",250786,NA,NA,NA,NA,NA,NA,2,"MAC","1.Boat","FRP","Horseshoe Bend",2023-04-11,"fish vialed separately.",130.02367287117,0.0461454431143852
12929,"MAC21-HORS-11APR2023","Bigscale Logperch",7826,1,2,2,NA,"08:59","09:09",38.08380533,38.08276433,-121.733462,-121.726924,NA,3.5,275428,"2= against flow",250786,NA,NA,NA,NA,NA,NA,2,"MAC","1.Boat","FRP","Horseshoe Bend",2023-04-11,"fish vialed separately.",130.02367287117,0.0153818143714617
12929,"MAC21-HORS-11APR2023","Hydra",7826,1,21,21,NA,"08:59","09:09",38.08380533,38.08276433,-121.733462,-121.726924,NA,3.5,275428,"2= against flow",250786,NA,NA,NA,NA,NA,NA,2,"MAC","1.Boat","FRP","Horseshoe Bend",2023-04-11,"fish vialed separately.",130.02367287117,0.161509050900348
12929,"MAC21-HORS-11APR2023","Gammarus",7826,1,1,1,NA,"08:59","09:09",38.08380533,38.08276433,-121.733462,-121.726924,NA,3.5,275428,"2= against flow",250786,NA,NA,NA,NA,NA,NA,2,"MAC","1.Boat","FRP","Horseshoe Bend",2023-04-11,"fish vialed separately.",130.02367287117,0.00769090718573087
12929,"MAC21-HORS-11APR2023","Spider",7826,1,1,1,NA,"08:59","09:09",38.08380533,38.08276433,-121.733462,-121.726924,NA,3.5,275428,"2= against flow",250786,NA,NA,NA,NA,NA,NA,2,"MAC","1.Boat","FRP","Horseshoe Bend",2023-04-11,"fish vialed separately.",130.02367287117,0.00769090718573087
12929,"MAC21-HORS-11APR2023","Mite",7826,1,2,2,NA,"08:59","09:09",38.08380533,38.08276433,-121.733462,-121.726924,NA,3.5,275428,"2= against flow",250786,NA,NA,NA,NA,NA,NA,2,"MAC","1.Boat","FRP","Horseshoe Bend",2023-04-11,"fish vialed separately.",130.02367287117,0.0153818143714617
12929,"MAC21-HORS-11APR2023","Splittail",7826,1,4,4,NA,"08:59","09:09",38.08380533,38.08276433,-121.733462,-121.726924,NA,3.5,275428,"2= against flow",250786,NA,NA,NA,NA,NA,NA,2,"MAC","1.Boat","FRP","Horseshoe Bend",2023-04-11,"fish vialed separately.",130.02367287117,0.0307636287429235
12886,"MAC21-NURS-03APR2023","Prickly Sculpin",7813,1,14,14,NA,"14:50","15:00",38.196983,38.2,-121.924059,-121.918273,NA,3,20280,"2= against flow",172,NA,NA,NA,NA,NA,NA,11,"MAC","1.Boat","FRP","Nurse-Denverton",2023-04-03,"fish vialed separately",106.099992455705,0.131950999014866
12886,"MAC21-NURS-03APR2023","Grandidierella",7813,1,1,1,NA,"14:50","15:00",38.196983,38.2,-121.924059,-121.918273,NA,3,20280,"2= against flow",172,NA,NA,NA,NA,NA,NA,11,"MAC","1.Boat","FRP","Nurse-Denverton",2023-04-03,"fish vialed separately",106.099992455705,0.0094250713582047
12886,"MAC21-NURS-03APR2023","Americorophium spinicorne",7813,1,1,1,NA,"14:50","15:00",38.196983,38.2,-121.924059,-121.918273,NA,3,20280,"2= against flow",172,NA,NA,NA,NA,NA,NA,11,"MAC","1.Boat","FRP","Nurse-Denverton",2023-04-03,"fish vialed separately",106.099992455705,0.0094250713582047
12886,"MAC21-NURS-03APR2023","Cumaceans",7813,1,15,15,NA,"14:50","15:00",38.196983,38.2,-121.924059,-121.918273,NA,3,20280,"2= against flow",172,NA,NA,NA,NA,NA,NA,11,"MAC","1.Boat","FRP","Nurse-Denverton",2023-04-03,"fish vialed separately",106.099992455705,0.14137607037307
12886,"MAC21-NURS-03APR2023","Gammarus",7813,1,1,1,NA,"14:50","15:00",38.196983,38.2,-121.924059,-121.918273,NA,3,20280,"2= against flow",172,NA,NA,NA,NA,NA,NA,11,"MAC","1.Boat","FRP","Nurse-Denverton",2023-04-03,"fish vialed separately",106.099992455705,0.0094250713582047
12886,"MAC21-NURS-03APR2023","Neomysis kadiakensis",7813,1,1,1,NA,"14:50","15:00",38.196983,38.2,-121.924059,-121.918273,NA,3,20280,"2= against flow",172,NA,NA,NA,NA,NA,NA,11,"MAC","1.Boat","FRP","Nurse-Denverton",2023-04-03,"fish vialed separately",106.099992455705,0.0094250713582047
13248,"MAC21-PEYT-13APR2023","Prickly Sculpin",7924,1,10,10,NA,"09:12","09:20",38.21152933,38.21563133,-122.035415,-122.034844,NA,4.5,393767,"2= against flow",374000,NA,NA,NA,NA,NA,NA,2,"MAC","1.Boat","FRP","Peytonia-Suisun",2023-04-13,"fish vialed separately.",104.300703743382,0.0958766301769515
13248,"MAC21-PEYT-13APR2023","Corixidae",7924,1,3,3,NA,"09:12","09:20",38.21152933,38.21563133,-122.035415,-122.034844,NA,4.5,393767,"2= against flow",374000,NA,NA,NA,NA,NA,NA,2,"MAC","1.Boat","FRP","Peytonia-Suisun",2023-04-13,"fish vialed separately.",104.300703743382,0.0287629890530855
13248,"MAC21-PEYT-13APR2023","Pacific Herring",7924,1,1,1,NA,"09:12","09:20",38.21152933,38.21563133,-122.035415,-122.034844,NA,4.5,393767,"2= against flow",374000,NA,NA,NA,NA,NA,NA,2,"MAC","1.Boat","FRP","Peytonia-Suisun",2023-04-13,"fish vialed separately.",104.300703743382,0.00958766301769515
13248,"MAC21-PEYT-13APR2023","Gammarus",7924,1,3,3,NA,"09:12","09:20",38.21152933,38.21563133,-122.035415,-122.034844,NA,4.5,393767,"2= against flow",374000,NA,NA,NA,NA,NA,NA,2,"MAC","1.Boat","FRP","Peytonia-Suisun",2023-04-13,"fish vialed separately.",104.300703743382,0.0287629890530855
13248,"MAC21-PEYT-13APR2023","Americorophium spinicorne",7924,1,1,1,NA,"09:12","09:20",38.21152933,38.21563133,-122.035415,-122.034844,NA,4.5,393767,"2= against flow",374000,NA,NA,NA,NA,NA,NA,2,"MAC","1.Boat","FRP","Peytonia-Suisun",2023-04-13,"fish vialed separately.",104.300703743382,0.00958766301769515
13248,"MAC21-PEYT-13APR2023","Diptera adult",7924,1,1,1,NA,"09:12","09:20",38.21152933,38.21563133,-122.035415,-122.034844,NA,4.5,393767,"2= against flow",374000,NA,NA,NA,NA,NA,NA,2,"MAC","1.Boat","FRP","Peytonia-Suisun",2023-04-13,"fish vialed separately.",104.300703743382,0.00958766301769515
13248,"MAC21-PEYT-13APR2023","Cumaceans",7924,1,2,2,NA,"09:12","09:20",38.21152933,38.21563133,-122.035415,-122.034844,NA,4.5,393767,"2= against flow",374000,NA,NA,NA,NA,NA,NA,2,"MAC","1.Boat","FRP","Peytonia-Suisun",2023-04-13,"fish vialed separately.",104.300703743382,0.0191753260353903
13661,"MAC21-RYER-05SEP2023","Jellyfish UNID",8221,1,1165,1165,NA,"08:56","09:06",38.086496,38.086081,-122.023807,-122.018796,NA,2.5,559910,"2= against flow",540435,NA,NA,NA,NA,NA,NA,2,"MAC","1.Boat","FRP","Ryer Island",2023-09-05,"fish vialed separately",102.759963848958,11.3371001347604
13661,"MAC21-RYER-05SEP2023","Neomysis kadiakensis",8221,1,1,1,NA,"08:56","09:06",38.086496,38.086081,-122.023807,-122.018796,NA,2.5,559910,"2= against flow",540435,NA,NA,NA,NA,NA,NA,2,"MAC","1.Boat","FRP","Ryer Island",2023-09-05,"fish vialed separately",102.759963848958,0.00973141642468704
13661,"MAC21-RYER-05SEP2023","Hyperacanthomysis longirostris",8221,1,1,1,NA,"08:56","09:06",38.086496,38.086081,-122.023807,-122.018796,NA,2.5,559910,"2= against flow",540435,NA,NA,NA,NA,NA,NA,2,"MAC","1.Boat","FRP","Ryer Island",2023-09-05,"fish vialed separately",102.759963848958,0.00973141642468704
13661,"MAC21-RYER-05SEP2023","Crab zoea",8221,1,6,6,NA,"08:56","09:06",38.086496,38.086081,-122.023807,-122.018796,NA,2.5,559910,"2= against flow",540435,NA,NA,NA,NA,NA,NA,2,"MAC","1.Boat","FRP","Ryer Island",2023-09-05,"fish vialed separately",102.759963848958,0.0583884985481222
